0	0.201358	0.201358	0.201358	0.201358	0.201358
0.0025	0.198813	0.198813	0.198813	0.198813	0.198813
0.005	0.196282	0.196282	0.196282	0.196282	0.196282
0.0075	0.193765	0.193765	0.193765	0.193765	0.193765
0.01	0.191262	0.191262	0.191262	0.191262	0.191262
0.0125	0.188773	0.188773	0.188773	0.188773	0.188773
0.015	0.186297	0.186297	0.186297	0.186297	0.186297
0.0175	0.183835	0.183835	0.183835	0.183835	0.183835
0.02	0.181386	0.181386	0.181386	0.181386	0.181386
0.0225	0.178952	0.178952	0.178952	0.178952	0.178952
0.025	0.176531	0.176531	0.176531	0.176531	0.176531
0.0275	0.174123	0.174123	0.174123	0.174123	0.174123
0.03	0.17173	0.17173	0.17173	0.17173	0.17173
0.0325	0.16935	0.16935	0.16935	0.16935	0.16935
0.035	0.166983	0.166983	0.166983	0.166983	0.166983
0.0375	0.16463	0.16463	0.16463	0.16463	0.16463
0.04	0.162291	0.162291	0.162291	0.162291	0.162291
0.0425	0.159965	0.159965	0.159965	0.159965	0.159965
0.045	0.157652	0.157652	0.157652	0.157652	0.157652
0.0475	0.155354	0.155354	0.155354	0.155354	0.155354
0.05	0.153068	0.153068	0.153068	0.153068	0.153068
0.0525	0.150796	0.150796	0.150796	0.150796	0.150796
0.055	0.148538	0.148538	0.148538	0.148538	0.148538
0.0575	0.146293	0.146293	0.146293	0.146293	0.146293
0.06	0.144061	0.144061	0.144061	0.144061	0.144061
0.0625	0.141843	0.141843	0.141843	0.141843	0.141843
0.065	0.139638	0.139638	0.139638	0.139638	0.139638
0.0675	0.137447	0.137447	0.137447	0.137447	0.137447
0.07	0.135269	0.135269	0.135269	0.135269	0.135269
0.0725	0.133104	0.133104	0.133104	0.133104	0.133104
0.075	0.130953	0.130953	0.130953	0.130953	0.130953
0.0775	0.128815	0.128815	0.128815	0.128815	0.128815
0.08	0.12669	0.12669	0.12669	0.12669	0.12669
0.0825	0.124578	0.124578	0.124578	0.124578	0.124578
0.085	0.12248	0.12248	0.12248	0.12248	0.12248
0.0875	0.120395	0.120395	0.120395	0.120395	0.120395
0.09	0.118323	0.118323	0.118323	0.118323	0.118323
0.0925	0.116264	0.116264	0.116264	0.116264	0.116264
0.095	0.114219	0.114219	0.114219	0.114219	0.114219
0.0975	0.112187	0.112187	0.112187	0.112187	0.112187
0.1	0.110167	0.110167	0.110167	0.110167	0.110167
0.1025	0.108161	0.108161	0.108161	0.108161	0.108161
0.105	0.106168	0.106168	0.106168	0.106168	0.106168
0.1075	0.104189	0.104189	0.104189	0.104189	0.104189
0.11	0.102222	0.102222	0.102222	0.102222	0.102222
0.1125	0.100268	0.100268	0.100268	0.100268	0.100268
0.115	0.0983277	0.0983277	0.0983277	0.0983277	0.0983277
0.1175	0.0964001	0.0964001	0.0964001	0.0964001	0.0964001
0.12	0.0944856	0.0944856	0.0944856	0.0944856	0.0944856
0.1225	0.092584	0.092584	0.092584	0.092584	0.092584
0.125	0.0906955	0.0906955	0.0906955	0.0906955	0.0906955
0.1275	0.0888199	0.0888199	0.0888199	0.0888199	0.0888199
0.13	0.0869573	0.0869573	0.0869573	0.0869573	0.0869573
0.1325	0.0851076	0.0851076	0.0851076	0.0851076	0.0851076
0.135	0.0832709	0.0832709	0.0832709	0.0832709	0.0832709
0.1375	0.081447	0.081447	0.081447	0.081447	0.081447
0.14	0.0796361	0.0796361	0.0796361	0.0796361	0.0796361
0.1425	0.077838	0.077838	0.077838	0.077838	0.077838
0.145	0.0760528	0.0760528	0.0760528	0.0760528	0.0760528
0.1475	0.0742804	0.0742804	0.0742804	0.0742804	0.0742804
0.15	0.0725209	0.0725209	0.0725209	0.0725209	0.0725209
0.1525	0.0707741	0.0707741	0.0707741	0.0707741	0.0707741
0.155	0.0690402	0.0690402	0.0690402	0.0690402	0.0690402
0.1575	0.0673191	0.0673191	0.0673191	0.0673191	0.0673191
0.16	0.0656107	0.0656107	0.0656107	0.0656107	0.0656107
0.1625	0.063915	0.063915	0.063915	0.063915	0.063915
0.165	0.0622321	0.0622321	0.0622321	0.0622321	0.0622321
0.1675	0.060562	0.060562	0.060562	0.060562	0.060562
0.17	0.0589045	0.0589045	0.0589045	0.0589045	0.0589045
0.1725	0.0572597	0.0572597	0.0572597	0.0572597	0.0572597
0.175	0.0556276	0.0556276	0.0556276	0.0556276	0.0556276
0.1775	0.0540081	0.0540081	0.0540081	0.0540081	0.0540081
0.18	0.0524013	0.0524013	0.0524013	0.0524013	0.0524013
0.1825	0.0508071	0.0508071	0.0508071	0.0508071	0.0508071
0.185	0.0492256	0.0492256	0.0492256	0.0492256	0.0492256
0.1875	0.0476566	0.0476566	0.0476566	0.0476566	0.0476566
0.19	0.0461002	0.0461002	0.0461002	0.0461002	0.0461002
0.1925	0.0445563	0.0445563	0.0445563	0.0445563	0.0445563
0.195	0.043025	0.043025	0.043025	0.043025	0.043025
0.1975	0.0415063	0.0415063	0.0415063	0.0415063	0.0415063
0.2	0.04	0.04	0.04	0.04	0.04
0.2025	0.0385062	0.0385062	0.0385062	0.0385062	0.0385062
0.205	0.037025	0.037025	0.037025	0.037025	0.037025
0.2075	0.0355562	0.0355562	0.0355562	0.0355562	0.0355562
0.21	0.0340998	0.0340998	0.0340998	0.0340998	0.0340998
0.2125	0.0326559	0.0326559	0.0326559	0.0326559	0.0326559
0.215	0.0312244	0.0312244	0.0312244	0.0312244	0.0312244
0.2175	0.0298054	0.0298054	0.0298054	0.0298054	0.0298054
0.22	0.0283987	0.0283987	0.0283987	0.0283987	0.0283987
0.2225	0.0270044	0.0270044	0.0270044	0.0270044	0.0270044
0.225	0.0256224	0.0256224	0.0256224	0.0256224	0.0256224
0.2275	0.0242528	0.0242528	0.0242528	0.0242528	0.0242528
0.23	0.0228955	0.0228955	0.0228955	0.0228955	0.0228955
0.2325	0.0215505	0.0215505	0.0215505	0.0215505	0.0215505
0.235	0.0202179	0.0202179	0.0202179	0.0202179	0.0202178
0.2375	0.0188975	0.0188975	0.0188975	0.0188975	0.0188975
0.24	0.0175893	0.0175893	0.0175893	0.0175893	0.0175893
0.2425	0.0162934	0.0162934	0.0162934	0.0162934	0.0162934
0.245	0.0150098	0.0150098	0.0150098	0.0150098	0.0150098
0.2475	0.0137384	0.0137384	0.0137384	0.0137384	0.0137384
0.25	0.0124791	0.0124791	0.0124791	0.0124791	0.0124791
0.2525	0.0112321	0.0112321	0.0112321	0.0112321	0.0112321
0.255	0.00999723	0.00999723	0.00999723	0.00999723	0.00999723
0.2575	0.00877452	0.00877452	0.00877452	0.00877452	0.00877452
0.26	0.00756394	0.00756394	0.00756394	0.00756394	0.00756394
0.2625	0.00636549	0.00636549	0.00636549	0.00636549	0.00636549
0.265	0.00517914	0.00517914	0.00517914	0.00517914	0.00517914
0.2675	0.00400489	0.00400489	0.00400489	0.00400489	0.00400489
0.27	0.00284271	0.00284271	0.00284271	0.00284271	0.00284271
0.2725	0.00169259	0.00169259	0.00169259	0.00169259	0.00169258
0.275	0.000554509	0.000554509	0.000554509	0.000554509	0.000554507
0.2775	-0.000571541	-0.000571541	-0.000571541	-0.000571541	-0.000571543
0.28	-0.00168558	-0.00168558	-0.00168558	-0.00168558	-0.00168558
0.2825	-0.00278762	-0.00278762	-0.00278762	-0.00278762	-0.00278763
0.285	-0.00387769	-0.00387769	-0.00387769	-0.00387769	-0.00387769
0.2875	-0.00495579	-0.00495579	-0.00495579	-0.00495579	-0.00495579
0.29	-0.00602195	-0.00602195	-0.00602195	-0.00602195	-0.00602195
0.2925	-0.00707617	-0.00707617	-0.00707617	-0.00707617	-0.00707617
0.295	-0.00811848	-0.00811848	-0.00811848	-0.00811848	-0.00811848
0.2975	-0.00914889	-0.00914889	-0.00914889	-0.00914889	-0.0091489
0.3	-0.0101674	-0.0101674	-0.0101674	-0.0101674	-0.0101674
0.3025	-0.0111741	-0.0111741	-0.0111741	-0.0111741	-0.0111741
0.305	-0.0121689	-0.0121689	-0.0121689	-0.0121689	-0.0121689
0.3075	-0.0131519	-0.0131519	-0.0131519	-0.0131519	-0.0131519
0.31	-0.014123	-0.014123	-0.014123	-0.014123	-0.0141231
0.3125	-0.0150824	-0.0150824	-0.0150824	-0.0150824	-0.0150824
0.315	-0.01603	-0.01603	-0.01603	-0.01603	-0.01603
0.3175	-0.0169658	-0.0169658	-0.0169658	-0.0169658	-0.0169658
0.32	-0.0178899	-0.0178899	-0.0178899	-0.0178899	-0.0178899
0.3225	-0.0188022	-0.0188022	-0.0188022	-0.0188022	-0.0188022
0.325	-0.0197028	-0.0197028	-0.0197028	-0.0197028	-0.0197028
0.3275	-0.0205917	-0.0205917	-0.0205917	-0.0205917	-0.0205918
0.33	-0.021469	-0.021469	-0.021469	-0.021469	-0.021469
0.3325	-0.0223345	-0.0223345	-0.0223345	-0.0223345	-0.0223346
0.335	-0.0231885	-0.0231885	-0.0231885	-0.0231885	-0.0231885
0.3375	-0.0240307	-0.0240307	-0.0240307	-0.0240307	-0.0240308
0.34	-0.0248614	-0.0248614	-0.0248614	-0.0248614	-0.0248614
0.3425	-0.0256805	-0.0256805	-0.0256805	-0.0256805	-0.0256805
0.345	-0.026488	-0.026488	-0.026488	-0.026488	-0.026488
0.3475	-0.0272839	-0.0272839	-0.0272839	-0.0272839	-0.0272839
0.35	-0.0280683	-0.0280683	-0.0280683	-0.0280683	-0.0280683
0.3525	-0.0288411	-0.0288411	-0.0288411	-0.0288411	-0.0288411
0.355	-0.0296025	-0.0296025	-0.0296025	-0.0296025	-0.0296025
0.3575	-0.0303523	-0.0303523	-0.0303523	-0.0303523	-0.0303523
0.36	-0.0310907	-0.0310907	-0.0310907	-0.0310907	-0.0310907
0.3625	-0.0318176	-0.0318176	-0.0318176	-0.0318176	-0.0318176
0.365	-0.032533	-0.032533	-0.032533	-0.032533	-0.032533
0.3675	-0.033237	-0.033237	-0.033237	-0.033237	-0.0332371
0.37	-0.0339297	-0.0339297	-0.0339297	-0.0339297	-0.0339297
0.3725	-0.0346109	-0.0346109	-0.0346109	-0.0346109	-0.0346109
0.375	-0.0352808	-0.0352808	-0.0352808	-0.0352808	-0.0352808
0.3775	-0.0359393	-0.0359393	-0.0359393	-0.0359393	-0.0359393
0.38	-0.0365865	-0.0365865	-0.0365865	-0.0365865	-0.0365865
0.3825	-0.0372223	-0.0372223	-0.0372223	-0.0372223	-0.0372223
0.385	-0.0378469	-0.0378469	-0.0378469	-0.0378469	-0.0378469
0.3875	-0.0384601	-0.0384601	-0.0384601	-0.0384601	-0.0384602
0.39	-0.0390621	-0.0390621	-0.0390621	-0.0390621	-0.0390622
0.3925	-0.0396529	-0.0396529	-0.0396529	-0.0396529	-0.0396529
0.395	-0.0402325	-0.0402325	-0.0402325	-0.0402325	-0.0402325
0.3975	-0.0408008	-0.0408008	-0.0408008	-0.0408008	-0.0408008
0.4	-0.0413579	-0.0413579	-0.0413579	-0.0413579	-0.0413579
0.4025	-0.0419039	-0.0419039	-0.0419039	-0.0419039	-0.0419039
0.405	-0.0424387	-0.0424387	-0.0424387	-0.0424387	-0.0424387
0.4075	-0.0429624	-0.0429624	-0.0429624	-0.0429624	-0.0429624
0.41	-0.043475	-0.043475	-0.043475	-0.043475	-0.043475
0.4125	-0.0439764	-0.0439764	-0.0439764	-0.0439764	-0.0439764
0.415	-0.0444668	-0.0444668	-0.0444668	-0.0444668	-0.0444668
0.4175	-0.0449462	-0.0449462	-0.0449462	-0.0449462	-0.0449462
0.42	-0.0454145	-0.0454145	-0.0454145	-0.0454145	-0.0454145
0.4225	-0.0458718	-0.0458718	-0.0458718	-0.0458718	-0.0458717
0.425	-0.046318	-0.046318	-0.046318	-0.046318	-0.046318
