0	0.201358	0.201358	0.201357	0.201358	0.201357
0.01	0.191262	0.191264	0.191262	0.191264	0.191262
0.02	0.181386	0.18139	0.181387	0.18139	0.181387
0.03	0.17173	0.171733	0.17173	0.171733	0.17173
0.04	0.162291	0.162294	0.162291	0.162294	0.162291
0.05	0.153068	0.153071	0.153068	0.153071	0.153068
0.06	0.144061	0.144064	0.144061	0.144064	0.144061
0.07	0.135269	0.13527	0.135268	0.13527	0.135268
0.08	0.12669	0.126691	0.126689	0.126691	0.126689
0.09	0.118323	0.118323	0.118323	0.118323	0.118323
0.1	0.110167	0.110167	0.110167	0.110167	0.110167
0.11	0.102222	0.102222	0.102222	0.102222	0.102222
0.12	0.0944856	0.0944851	0.0944855	0.0944851	0.0944855
0.13	0.0869573	0.0869568	0.0869574	0.0869568	0.0869574
0.14	0.0796361	0.0796355	0.0796364	0.0796355	0.0796364
0.15	0.0725209	0.0725204	0.0725213	0.0725204	0.0725213
0.16	0.0656107	0.0656103	0.0656112	0.0656103	0.0656112
0.17	0.0589045	0.0589042	0.0589051	0.0589042	0.0589051
0.18	0.0524013	0.0524011	0.0524019	0.0524011	0.0524019
0.19	0.0461002	0.0461001	0.0461007	0.0461001	0.0461007
0.2	0.04	0.04	0.0400005	0.04	0.0400005
0.21	0.0340998	0.0340999	0.0341002	0.0340999	0.0341002
0.22	0.0283987	0.0283988	0.0283988	0.0283988	0.0283988
0.23	0.0228955	0.0228956	0.0228955	0.0228956	0.0228955
0.24	0.0175893	0.0175895	0.0175892	0.0175895	0.0175892
0.25	0.0124791	0.0124793	0.0124788	0.0124793	0.0124788
0.26	0.00756394	0.00756408	0.00756347	0.00756408	0.00756347
0.27	0.00284271	0.00284281	0.00284213	0.00284281	0.00284213
0.28	-0.00168558	-0.00168551	-0.00168623	-0.00168551	-0.00168623
0.29	-0.00602195	-0.00602191	-0.00602263	-0.00602191	-0.00602263
0.3	-0.0101674	-0.0101674	-0.0101681	-0.0101674	-0.0101681
0.31	-0.014123	-0.0141231	-0.0141237	-0.0141231	-0.0141237
0.32	-0.0178899	-0.0178899	-0.0178904	-0.0178899	-0.0178904
0.33	-0.021469	-0.0214691	-0.0214694	-0.0214691	-0.0214694
0.34	-0.0248614	-0.0248615	-0.0248617	-0.0248615	-0.0248617
0.35	-0.0280683	-0.0280684	-0.0280684	-0.0280684	-0.0280684
0.36	-0.0310907	-0.0310907	-0.0310906	-0.0310907	-0.0310906
