0	0.201358	0.201358	0.201358	0.201358	0.201358
0.002	0.199321	0.199286	0.199321	0.199305	0.199321
0.004	0.197293	0.197282	0.197293	0.197273	0.197293
0.006	0.195274	0.195265	0.195274	0.195256	0.195274
0.008	0.193264	0.193244	0.193264	0.193249	0.193264
0.01	0.191262	0.191246	0.191262	0.191252	0.191262
0.012	0.189269	0.189268	0.189269	0.189263	0.189269
0.014	0.187286	0.187278	0.187286	0.187282	0.187286
0.016	0.18531	0.185308	0.18531	0.185308	0.18531
0.018	0.183344	0.183344	0.183344	0.183343	0.183344
0.02	0.181386	0.181386	0.181386	0.181386	0.181386
0.022	0.179438	0.179438	0.179438	0.179438	0.179438
0.024	0.177498	0.177499	0.177498	0.177498	0.177498
0.026	0.175566	0.175567	0.175566	0.175567	0.175566
0.028	0.173644	0.173644	0.173644	0.173644	0.173644
0.03	0.17173	0.17173	0.17173	0.17173	0.17173
0.032	0.169824	0.169825	0.169824	0.169825	0.169824
0.034	0.167928	0.167928	0.167928	0.167928	0.167928
0.036	0.16604	0.16604	0.16604	0.16604	0.16604
0.038	0.164161	0.164161	0.164161	0.164161	0.164161
0.04	0.162291	0.162291	0.162291	0.162291	0.162291
0.042	0.160429	0.160429	0.160429	0.160429	0.160429
0.044	0.158576	0.158576	0.158576	0.158576	0.158576
0.046	0.156731	0.156731	0.156731	0.156731	0.156731
0.048	0.154895	0.154895	0.154895	0.154895	0.154895
0.05	0.153068	0.153068	0.153068	0.153068	0.153068
0.052	0.15125	0.15125	0.15125	0.15125	0.15125
0.054	0.14944	0.14944	0.14944	0.14944	0.14944
0.056	0.147638	0.147638	0.147638	0.147638	0.147638
0.058	0.145846	0.145846	0.145846	0.145846	0.145846
0.06	0.144061	0.144061	0.144061	0.144061	0.144061
0.062	0.142286	0.142286	0.142286	0.142286	0.142286
0.064	0.140519	0.140519	0.140519	0.140519	0.140519
0.066	0.13876	0.13876	0.13876	0.13876	0.13876
0.068	0.13701	0.13701	0.13701	0.13701	0.13701
0.07	0.135269	0.135269	0.135269	0.135269	0.135269
0.072	0.133536	0.133536	0.133536	0.133536	0.133536
0.074	0.131812	0.131812	0.131812	0.131812	0.131812
0.076	0.130096	0.130096	0.130096	0.130096	0.130096
0.078	0.128389	0.128389	0.128389	0.128389	0.128389
0.08	0.12669	0.12669	0.12669	0.12669	0.12669
0.082	0.125	0.125	0.125	0.125	0.125
0.084	0.123318	0.123318	0.123318	0.123318	0.123318
0.086	0.121644	0.121644	0.121644	0.121644	0.121644
0.088	0.119979	0.119979	0.119979	0.119979	0.119979
0.09	0.118323	0.118323	0.118323	0.118323	0.118323
0.092	0.116675	0.116675	0.116675	0.116675	0.116675
0.094	0.115036	0.115036	0.115036	0.115036	0.115036
0.096	0.113404	0.113404	0.113404	0.113404	0.113404
0.098	0.111782	0.111782	0.111782	0.111782	0.111782
0.1	0.110167	0.110167	0.110167	0.110167	0.110167
0.102	0.108562	0.108562	0.108562	0.108562	0.108562
0.104	0.106964	0.106964	0.106964	0.106964	0.106964
0.106	0.105375	0.105375	0.105375	0.105375	0.105375
0.108	0.103794	0.103794	0.103794	0.103794	0.103794
0.11	0.102222	0.102222	0.102222	0.102222	0.102222
0.112	0.100658	0.100658	0.100658	0.100658	0.100658
0.114	0.0991024	0.0991024	0.0991024	0.0991024	0.0991024
0.116	0.0975551	0.0975551	0.0975551	0.0975551	0.0975551
0.118	0.0960162	0.0960162	0.0960162	0.0960162	0.0960162
0.12	0.0944856	0.0944856	0.0944856	0.0944856	0.0944856
0.122	0.0929633	0.0929633	0.0929633	0.0929633	0.0929633
0.124	0.0914494	0.0914494	0.0914494	0.0914494	0.0914494
0.126	0.0899437	0.0899437	0.0899437	0.0899437	0.0899437
0.128	0.0884464	0.0884464	0.0884464	0.0884464	0.0884464
0.13	0.0869573	0.0869573	0.0869573	0.0869573	0.0869573
0.132	0.0854765	0.0854765	0.0854765	0.0854765	0.0854765
0.134	0.084004	0.084004	0.084004	0.084004	0.084004
0.136	0.0825398	0.0825398	0.0825398	0.0825398	0.0825398
0.138	0.0810838	0.0810838	0.0810838	0.0810838	0.0810838
0.14	0.0796361	0.0796361	0.0796361	0.0796361	0.0796361
0.142	0.0781966	0.0781966	0.0781966	0.0781966	0.0781966
0.144	0.0767653	0.0767653	0.0767653	0.0767653	0.0767653
0.146	0.0753423	0.0753423	0.0753423	0.0753423	0.0753423
0.148	0.0739275	0.0739275	0.0739275	0.0739275	0.0739275
0.15	0.0725209	0.0725209	0.0725209	0.0725209	0.0725209
0.152	0.0711225	0.0711225	0.0711225	0.0711225	0.0711225
0.154	0.0697322	0.0697322	0.0697322	0.0697322	0.0697322
0.156	0.0683502	0.0683502	0.0683502	0.0683502	0.0683502
0.158	0.0669764	0.0669764	0.0669764	0.0669764	0.0669764
0.16	0.0656107	0.0656107	0.0656107	0.0656107	0.0656107
0.162	0.0642532	0.0642532	0.0642532	0.0642532	0.0642532
0.164	0.0629038	0.0629038	0.0629038	0.0629038	0.0629038
0.166	0.0615626	0.0615626	0.0615626	0.0615626	0.0615626
0.168	0.0602295	0.0602295	0.0602295	0.0602295	0.0602295
0.17	0.0589045	0.0589045	0.0589045	0.0589045	0.0589045
0.172	0.0575877	0.0575877	0.0575877	0.0575877	0.0575877
0.174	0.0562789	0.0562789	0.0562789	0.0562789	0.0562789
0.176	0.0549783	0.0549783	0.0549783	0.0549783	0.0549783
0.178	0.0536858	0.0536858	0.0536858	0.0536858	0.0536858
0.18	0.0524013	0.0524013	0.0524013	0.0524013	0.0524013
0.182	0.051125	0.051125	0.051125	0.051125	0.051125
0.184	0.0498567	0.0498567	0.0498567	0.0498567	0.0498567
0.186	0.0485965	0.0485965	0.0485965	0.0485965	0.0485965
0.188	0.0473443	0.0473443	0.0473443	0.0473443	0.0473443
0.19	0.0461002	0.0461002	0.0461002	0.0461002	0.0461002
0.192	0.0448641	0.0448641	0.0448641	0.0448641	0.0448641
0.194	0.043636	0.043636	0.043636	0.043636	0.043636
0.196	0.042416	0.042416	0.042416	0.042416	0.042416
0.198	0.041204	0.041204	0.041204	0.041204	0.041204
0.2	0.04	0.04	0.04	0.04	0.04
0.202	0.038804	0.038804	0.038804	0.038804	0.038804
0.204	0.037616	0.037616	0.037616	0.037616	0.037616
0.206	0.036436	0.036436	0.036436	0.036436	0.036436
0.208	0.0352639	0.0352639	0.0352639	0.0352639	0.0352639
0.21	0.0340998	0.0340998	0.0340998	0.0340998	0.0340998
0.212	0.0329437	0.0329437	0.0329437	0.0329437	0.0329437
0.214	0.0317955	0.0317955	0.0317955	0.0317955	0.0317955
0.216	0.0306553	0.0306553	0.0306553	0.0306553	0.0306553
0.218	0.029523	0.029523	0.029523	0.029523	0.029523
0.22	0.0283987	0.0283987	0.0283987	0.0283987	0.0283987
0.222	0.0272822	0.0272822	0.0272822	0.0272822	0.0272822
0.224	0.0261737	0.0261737	0.0261737	0.0261737	0.0261737
0.226	0.0250731	0.0250731	0.0250731	0.0250731	0.0250731
0.228	0.0239803	0.0239803	0.0239803	0.0239803	0.0239804
0.23	0.0228955	0.0228955	0.0228955	0.0228955	0.0228955
0.232	0.0218185	0.0218185	0.0218185	0.0218185	0.0218186
0.234	0.0207494	0.0207494	0.0207494	0.0207494	0.0207495
0.236	0.0196882	0.0196882	0.0196882	0.0196882	0.0196883
0.238	0.0186348	0.0186348	0.0186348	0.0186348	0.0186349
0.24	0.0175893	0.0175893	0.0175893	0.0175893	0.0175894
0.242	0.0165516	0.0165516	0.0165516	0.0165516	0.0165517
0.244	0.0155218	0.0155218	0.0155218	0.0155218	0.0155219
0.246	0.0144998	0.0144998	0.0144998	0.0144998	0.0144999
0.248	0.0134855	0.0134855	0.0134855	0.0134855	0.0134857
0.25	0.0124791	0.0124791	0.0124791	0.0124791	0.0124793
0.252	0.0114805	0.0114805	0.0114805	0.0114805	0.0114807
0.254	0.0104897	0.0104897	0.0104897	0.0104897	0.0104899
0.256	0.00950669	0.00950669	0.00950669	0.00950669	0.00950692
0.258	0.00853143	0.00853143	0.00853143	0.00853143	0.0085317
0.26	0.00756394	0.00756394	0.00756394	0.00756394	0.00756426
0.262	0.00660421	0.00660421	0.00660421	0.00660421	0.00660457
0.264	0.00565223	0.00565223	0.00565223	0.00565223	0.00565265
0.266	0.00470799	0.00470799	0.00470799	0.00470799	0.00470847
0.268	0.00377149	0.00377149	0.00377149	0.00377149	0.00377204
0.27	0.00284271	0.00284271	0.00284271	0.00284271	0.00284334
0.272	0.00192165	0.00192165	0.00192165	0.00192165	0.00192237
0.274	0.0010083	0.0010083	0.0010083	0.0010083	0.00100912
0.276	0.000102647	0.000102647	0.000102647	0.000102647	0.000103588
