0	0.201358	0.201358	0.201339	0.201358	0.201344	0.201358	0.201345
0.005	0.196282	0.196529	0.196312	0.196401	0.196304	0.196416	0.196297
0.01	0.191262	0.1917	0.191286	0.191473	0.191279	0.19148	0.191269
0.015	0.186297	0.186871	0.18635	0.186573	0.186278	0.186558	0.186292
0.02	0.181386	0.182042	0.181505	0.181701	0.181344	0.181657	0.181377
0.025	0.176531	0.177213	0.176661	0.176858	0.176484	0.176784	0.176522
0.03	0.17173	0.172384	0.171817	0.172043	0.171698	0.171945	0.171725
0.035	0.166983	0.167555	0.166998	0.167257	0.166987	0.167146	0.166983
0.04	0.162291	0.162726	0.162449	0.162499	0.16233	0.162396	0.162294
0.045	0.157652	0.157897	0.1579	0.157769	0.157714	0.157701	0.157657
0.05	0.153068	0.153068	0.153351	0.153068	0.153138	0.153068	0.153073
0.055	0.148538	0.148778	0.148802	0.148421	0.148603	0.148502	0.148541
0.06	0.144061	0.144488	0.144253	0.143853	0.144109	0.144003	0.144063
0.065	0.139638	0.140198	0.139703	0.139364	0.139654	0.139568	0.139639
0.07	0.135269	0.135908	0.135394	0.134955	0.135245	0.135196	0.135268
0.075	0.130953	0.131618	0.131242	0.130626	0.130897	0.130885	0.130951
0.08	0.12669	0.127328	0.12709	0.126375	0.126612	0.126632	0.126688
0.085	0.12248	0.123038	0.122939	0.122204	0.12239	0.122436	0.122478
0.09	0.118323	0.118748	0.118787	0.118113	0.118232	0.118295	0.118321
0.095	0.114219	0.114458	0.114635	0.1141	0.114137	0.114206	0.114218
0.1	0.110167	0.110167	0.110484	0.110167	0.110105	0.110167	0.110167
0.105	0.106168	0.106403	0.106332	0.106287	0.106136	0.106178	0.106168
0.11	0.102222	0.102638	0.102269	0.102433	0.10223	0.102238	0.102222
0.115	0.0983277	0.0988735	0.098603	0.0986036	0.0983738	0.0983465	0.098328
0.12	0.0944856	0.0951088	0.0949367	0.0948004	0.0945608	0.094505	0.0944861
0.125	0.0906955	0.0913441	0.0912704	0.0910229	0.090791	0.0907136	0.0906961
0.13	0.0869573	0.0875795	0.0876041	0.0872711	0.0870643	0.0869727	0.0869579
0.135	0.0832709	0.0838148	0.0839378	0.083545	0.0833807	0.0832826	0.0832714
0.14	0.0796361	0.0800502	0.0802714	0.0798446	0.0797403	0.0796437	0.0796365
0.145	0.0760528	0.0762855	0.0766051	0.0761699	0.076143	0.0760563	0.0760531
0.15	0.0725209	0.0725209	0.0729388	0.0725209	0.0725888	0.0725209	0.0725211
0.155	0.0690402	0.0692688	0.0692725	0.0689231	0.0690778	0.0690376	0.0690403
0.16	0.0656107	0.0660167	0.0656158	0.0654022	0.0656099	0.0656065	0.0656107
0.165	0.0622321	0.0627646	0.062506	0.061958	0.0621928	0.0622271	0.0622321
0.17	0.0589045	0.0595125	0.0593963	0.0585907	0.0588333	0.0588993	0.0589043
0.175	0.0556276	0.0562604	0.0562865	0.0553002	0.0555316	0.0556227	0.0556274
0.18	0.0524013	0.0530083	0.0531768	0.0520866	0.0522876	0.0523972	0.0524011
0.185	0.0492256	0.0497563	0.0500671	0.0489497	0.0491013	0.0492224	0.0492254
0.19	0.0461002	0.0465042	0.0469573	0.0458897	0.0459728	0.0460981	0.0461
0.195	0.043025	0.0432521	0.0438476	0.0429064	0.042902	0.0430241	0.0430248
