0	0.201358	0.201358	0.201106	0.201358	0.201218	0.201358	0.201192
0.01	0.191262	0.192239	0.191451	0.191511	0.191367	0.191795	0.191368
0.02	0.181386	0.18312	0.181797	0.181826	0.181614	0.182258	0.181576
0.03	0.17173	0.174001	0.172142	0.172303	0.171958	0.172775	0.17188
0.04	0.162291	0.164882	0.162488	0.162941	0.162399	0.163374	0.162343
0.05	0.153068	0.155763	0.153438	0.153741	0.152959	0.154079	0.153028
0.06	0.144061	0.146644	0.14504	0.144703	0.143771	0.14492	0.143965
0.07	0.135269	0.137525	0.136643	0.135827	0.134859	0.135922	0.135147
0.08	0.12669	0.128406	0.128245	0.127112	0.126222	0.127113	0.126568
0.09	0.118323	0.119286	0.119847	0.118559	0.117861	0.118519	0.118219
0.1	0.110167	0.110167	0.111449	0.110167	0.109776	0.110167	0.110093
0.11	0.102222	0.103151	0.103051	0.101986	0.101967	0.102079	0.102182
0.12	0.0944856	0.0961339	0.094653	0.0940638	0.0944337	0.094252	0.0944793
0.13	0.0869573	0.0891172	0.0877578	0.0864002	0.0871396	0.086677	0.0869772
0.14	0.0796361	0.0821005	0.0812681	0.0789953	0.0800056	0.0793457	0.0796739
0.15	0.0725209	0.0750837	0.0747784	0.0718491	0.0730291	0.0722497	0.0725694
0.16	0.0656107	0.068067	0.0682887	0.0649618	0.0662102	0.0653804	0.0656637
0.17	0.0589045	0.0610502	0.061799	0.0583332	0.0595488	0.0587293	0.0589568
0.18	0.0524013	0.0540335	0.0553093	0.0519634	0.0530449	0.0522879	0.0524489
0.19	0.0461002	0.0470167	0.0488196	0.0458523	0.0466985	0.0460476	0.0461399
0.2	0.04	0.04	0.0423299	0.04	0.0405096	0.04	0.04003
0.21	0.0340998	0.0349833	0.0358402	0.0343477	0.0344782	0.0341381	0.0341192
0.22	0.0283987	0.0299665	0.0293505	0.0288366	0.0286044	0.0284614	0.0284076
0.23	0.0228955	0.0249498	0.0229353	0.0234668	0.0228881	0.0229707	0.0228952
0.24	0.0175893	0.019933	0.0187713	0.0182382	0.017367	0.0176673	0.0175819
